WEO Subject Code;Country;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015
GGXCNL_NGDP;Switzerland;n/a;n/a;n/a;-0.687;-0.326;-0.062;1.066;1.070;0.881;0.730;-0.127;-2.000;-3.126;-3.359;-2.625;-1.817;-1.891;-2.290;-1.227;-0.278;2.186;0.554;-0.138;-1.339;-1.244;-0.537;0.886;1.257;1.713;0.471;0.104;0.293;-0.055;-0.137;0.215;-0.421
BCA_NGDPD;Switzerland;-0.538;2.440;3.459;3.348;4.000;4.577;4.352;3.781;4.211;3.361;3.224;3.900;5.406;7.180;5.809;6.011;6.476;8.606;8.542;10.051;12.022;8.151;8.560;12.724;14.537;13.363;14.197;9.971;2.186;7.135;13.972;6.786;9.934;10.694;6.956;5.768
NGDP_RPCH;Syria;10.493;8.463;2.583;1.605;-6.498;7.296;-4.757;1.251;12.721;-6.067;10.358;10.727;13.246;7.409;5.534;5.423;2.966;-1.090;5.554;-3.121;2.295;3.680;5.897;-2.037;6.903;6.215;5.046;5.675;4.477;5.912;3.440;n/a;n/a;n/a;n/a;n/a
PCPIPCH;Syria;19.332;18.400;14.274;5.987;9.453;16.818;36.187;71.429;30.000;15.385;11.111;9.000;11.100;13.200;15.328;7.722;8.872;1.889;-0.953;-3.700;-3.900;3.401;-0.518;5.797;4.433;7.240;10.390;4.677;15.153;2.804;4.398;n/a;n/a;n/a;n/a;n/a
GGXCNL_NGDP;Syria;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-3.924;-6.567;-7.258;-4.963;-5.999;-3.808;-2.826;-1.781;-2.812;-1.474;-1.361;2.305;-2.023;-2.704;-4.182;-4.408;-1.120;-2.987;-2.864;-2.892;-7.790;n/a;n/a;n/a;n/a;n/a
BCA_NGDPD;Syria;-4.892;-2.800;-1.446;-4.327;-4.157;-4.056;-1.982;-0.917;-0.792;12.408;14.209;13.231;4.089;-1.756;-5.642;1.253;-0.233;2.483;0.802;1.805;5.217;3.958;4.922;-7.664;-3.099;-2.245;1.419;-0.234;-1.280;-2.937;-2.843;n/a;n/a;n/a;n/a;n/a
NGDP_RPCH;Taiwan Province of China;7.324;-8.556;4.798;9.044;10.048;4.807;11.516;12.703;8.018;8.749;5.646;8.359;8.293;6.802;7.494;6.501;6.175;6.113;4.211;6.717;6.421;-1.260;5.575;4.121;6.506;5.416;5.623;6.517;0.704;-1.567;10.631;3.805;2.064;2.232;3.740;3.806
PCPIPCH;Taiwan Province of China;19.018;16.320;2.954;1.367;-0.029;-0.160;0.696;0.514;1.288;4.414;4.128;3.622;4.465;2.942;4.103;3.667;3.074;0.904;1.686;0.173;1.253;-0.007;-0.200;-0.277;1.611;2.308;0.598;1.798;3.526;-0.872;0.963;1.427;1.932;0.793;1.196;0.700
GGXCNL_NGDP;Taiwan Province of China;-2.415;-2.571;-2.796;-1.871;-1.579;-2.010;-1.742;-1.746;-1.664;-9.752;-3.986;-9.231;-6.782;-6.045;-6.193;-6.751;-7.130;-7.463;-5.227;-2.346;-5.321;-5.572;-5.224;-4.322;-4.608;-2.493;-2.175;-2.220;-2.732;-6.180;-5.077;-4.024;-4.310;-3.245;-2.475;-2.205
BCA_NGDPD;Taiwan Province of China;n/a;n/a;n/a;n/a;11.426;14.465;20.818;17.139;8.066;7.475;6.547;6.655;3.832;2.994;2.534;1.960;3.732;2.321;1.225;2.628;2.685;6.303;8.533;9.574;5.660;4.678;6.769;8.612;6.595;10.947;8.937;8.221;9.870;10.808;12.338;12.449
NGDP_RPCH;Tajikistan;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-11.099;-21.401;-12.498;-4.368;1.700;5.300;3.699;8.300;10.200;9.100;10.200;10.600;6.700;7.000;7.800;7.900;3.900;6.500;7.400;7.500;7.400;6.700;3.000
PCPIPCH;Tajikistan;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;2,600.715;350.358;612.481;418.472;87.956;43.175;27.452;32.851;38.592;12.227;16.356;7.206;7.277;9.969;13.168;20.429;6.419;6.463;12.422;5.796;5.035;6.061;12.849
GGXCNL_NGDP;Tajikistan;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-4.746;-4.032;-5.555;-3.188;-2.441;-1.762;-2.369;-2.899;1.705;-5.534;-5.061;-5.229;-2.979;-2.142;0.559;-0.810;0.132;-1.804
BCA_NGDPD;Tajikistan;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-16.750;-30.467;-20.173;-17.886;-7.835;-4.011;-7.316;-0.907;-1.620;-4.949;-3.536;-1.283;-2.870;-1.615;-2.827;-8.602;-7.645;-5.925;-1.222;-4.842;-2.465;-2.869;-9.076;-7.075
NGDP_RPCH;Tanzania;3.266;1.212;0.055;-0.884;0.465;3.977;5.622;6.232;5.898;3.771;7.042;2.072;0.584;1.206;1.567;3.571;4.544;3.525;3.708;3.530;4.934;5.998;6.899;6.358;7.211;5.747;5.064;8.771;5.586;5.395;6.354;7.918;5.149;7.281;7.235;7.225
PCPIPCH;Tanzania;30.205;30.300;25.700;28.900;27.100;36.100;33.300;32.400;47.702;20.602;22.562;28.037;21.935;23.619;37.146;23.969;20.496;15.443;13.161;8.996;4.589;5.147;4.555;4.429;4.138;4.359;7.251;7.028;10.276;12.144;7.192;12.691;16.001;7.870;6.133;4.207
GGXCNL_NGDP;Tanzania;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;0.533;-4.370;-1.783;-3.294;-1.866;1.385;-0.023;0.132;-1.127;-0.723;-0.410;-0.722;-1.773;-2.438;-3.325;-3.431;-1.465;-1.955;-4.478;-4.797;-3.591;-4.127;-3.980;-3.883;-4.237
BCA_NGDPD;Tanzania;-6.267;-4.971;-4.160;-3.786;-3.175;-3.890;-2.308;-1.612;-1.075;-2.459;-3.986;-3.939;-4.085;-6.070;-10.256;-9.231;-1.639;-3.846;-7.993;-7.194;-3.776;-3.259;-1.318;-1.129;-3.217;-5.542;-7.376;-8.570;-7.765;-7.293;-6.896;-10.424;-11.560;-10.326;-10.155;-10.021
NGDP_RPCH;Thailand;4.601;5.910;5.353;5.581;5.760;4.643;5.534;9.519;13.288;12.194;11.623;8.112;8.083;8.251;8.987;9.237;5.901;-1.371;-10.510;4.448;4.750;2.167;5.318;7.130;6.315;4.642;5.093;5.044;2.484;-2.330;7.811;0.077;6.490;2.891;0.711;3.712
PCPIPCH;Thailand;19.700;12.700;5.300;3.700;0.899;2.300;1.874;2.453;3.859;5.406;5.881;5.706;4.138;3.299;5.061;5.818;5.819;5.599;7.996;0.286;1.599;1.616;0.700;1.804;2.768;4.542;4.645;2.234;5.455;-0.850;3.280;3.809;3.015;2.185;1.895;0.252
GGXCNL_NGDP;Thailand;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;3.083;2.749;-1.681;-6.292;-9.017;-1.792;-1.768;-6.722;2.111;1.182;1.499;2.185;0.234;0.131;-3.176;-0.803;-0.593;-1.804;-0.201;-1.830;-1.936
BCA_NGDPD;Thailand;-6.418;-7.378;-2.741;-7.176;-5.045;-3.952;0.573;-0.725;-2.683;-3.457;-8.502;-7.872;-5.760;-5.218;-5.585;-8.083;-8.075;-2.002;12.732;10.134;7.589;4.415;3.668;3.345;1.710;-4.333;1.118;6.349;0.791;8.303;3.143;2.571;-0.402;-0.633;3.807;4.423
NGDP_RPCH;Timor-Leste;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;16.367;-6.646;-2.318;0.508;6.239;-5.714;11.448;14.199;12.963;9.368;14.668;7.843;5.406;6.560;6.829
PCPIPCH;Timor-Leste;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;3.589;4.087;8.017;2.210;1.612;5.232;8.639;7.427;-0.209;5.178;13.174;10.935;9.477;2.486;1.847
GGXCNL_NGDP;Timor-Leste;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;1.428;3.823;-5.606;-5.456;9.899;6.617;19.923;37.472;44.840;35.138;39.426;43.011;51.008;59.920;25.256;9.715
BCA_NGDPD;Timor-Leste;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-3.445;-6.502;-8.800;-8.798;6.015;14.449;19.234;39.384;46.004;38.929;39.806;41.076;47.823;44.775;26.070;11.192
NGDP_RPCH;Togo;-2.285;-3.419;-3.708;-5.156;5.881;3.717;3.260;-2.484;10.124;4.100;5.897;0.226;-3.279;-16.328;13.934;6.771;7.663;3.809;-2.293;2.614;-0.965;-1.627;-0.922;4.954;2.119;1.180;4.052;2.290;2.379;3.500;4.070;4.791;5.912;5.400;5.200;6.000
PCPIPCH;Togo;12.320;19.716;11.130;9.355;-3.527;-1.815;4.125;0.054;-0.151;-0.951;1.130;0.238;1.622;-0.089;35.259;15.797;4.596;5.307;0.979;-0.060;1.866;3.920;3.060;-0.930;0.393;6.783;2.232;0.943;8.710;3.727;1.438;3.558;2.639;1.760;0.139;1.900
GGXCNL_NGDP;Togo;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-3.387;-2.554;-5.461;-3.527;-13.122;-8.335;-4.606;-5.055;-1.525;-5.044;-2.726;-5.351;-1.074;-0.436;2.444;0.959;-2.427;-2.802;-1.885;-0.852;-3.904;-2.484;-4.014;-7.223;-4.644;-5.812;-4.693
BCA_NGDPD;Togo;-9.093;-5.090;-11.874;-6.182;4.227;-4.061;-5.326;-4.852;-5.765;-3.426;-4.715;-7.974;-7.490;-5.842;-5.152;-8.444;-9.748;-7.271;-9.208;-8.339;-10.803;-12.710;-9.476;-9.687;-10.694;-9.652;-8.013;-8.560;-7.025;-5.585;-6.294;-8.033;-8.141;-7.156;-6.309;-4.995
NGDP_RPCH;Tonga;15.800;14.000;12.800;5.800;44.100;5.600;8.800;1.700;-3.500;1.100;4.700;5.900;-3.800;-0.100;1.979;4.487;0.001;-3.165;3.474;2.349;1.054;3.251;2.832;1.429;1.172;0.240;-2.814;-1.140;1.770;2.641;3.071;1.276;-1.069;-0.298;2.315;2.672
PCPIPCH;Tonga;-7.348;14.900;10.879;9.733;7.908;5.201;29.867;7.697;10.326;3.968;5.632;13.921;8.597;1.810;3.922;-0.480;2.674;1.994;3.030;3.902;6.119;8.668;10.345;11.242;10.821;8.549;6.105;7.385;7.454;3.526;3.865;4.612;1.959;1.483;1.332;0.777
GGXCNL_NGDP;Tonga;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-0.272;1.864;2.571;2.616;3.429;4.448;2.918;3.437;3.683;6.158;4.583;-3.853;-3.739;-1.410;-0.035;0.274;-0.998
BCA_NGDPD;Tonga;-4.450;2.813;4.538;5.638;5.206;3.545;-1.388;5.812;-5.698;-1.246;-11.074;-8.263;-5.714;-4.848;-8.859;-8.573;-4.651;-0.689;-8.286;-2.755;-6.139;-1.690;0.610;0.648;0.396;-5.256;-8.196;-6.985;-7.273;-9.295;-7.405;-11.772;-15.592;-12.577;-8.874;-6.782
NGDP_RPCH;Trinidad and Tobago;10.400;4.600;3.808;-10.312;-5.752;-4.120;-3.281;-4.562;-3.918;-0.827;1.507;2.683;-1.647;-1.454;3.567;3.955;7.042;7.688;8.116;8.025;7.560;4.169;7.937;14.441;7.950;6.209;13.208;4.754;3.390;-4.391;-0.093;0.007;1.366;1.740;1.089;1.211
PCPIPCH;Trinidad and Tobago;17.470;14.332;11.635;15.175;13.335;7.623;7.694;10.752;7.758;11.432;11.064;3.800;6.509;13.111;3.733;5.303;3.327;3.925;5.316;3.439;3.500;5.500;4.200;3.807;3.722;6.886;8.317;7.889;12.048;7.580;10.547;5.104;9.264;5.200;7.042;7.262
GGXCNL_NGDP;Trinidad and Tobago;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-3.908;0.296;-1.699;-3.314;1.756;1.781;4.020;6.114;3.648;8.029;-9.066;-3.784;-0.065;-0.264;-2.015;-3.959;-3.818
BCA_NGDPD;Trinidad and Tobago;5.724;5.930;-7.364;-12.192;-6.016;-0.636;-8.592;-4.689;-1.967;-0.892;9.056;-0.090;2.612;2.469;4.403;5.513;1.826;-10.694;-10.648;0.451;6.672;5.038;0.851;8.720;12.409;22.481;39.583;23.872;30.495;8.520;19.834;11.874;3.351;6.709;8.264;5.161
NGDP_RPCH;Tunisia;7.400;5.522;-0.482;4.674;5.731;5.668;-1.453;6.701;0.071;2.579;7.075;4.138;8.009;2.477;3.628;2.671;6.855;5.725;4.963;6.017;4.299;4.850;1.700;5.470;5.959;4.000;5.654;6.253;4.460;3.114;2.621;-1.919;3.745;2.257;2.300;3.000
PCPIPCH;Tunisia;10.011;8.903;13.673;8.972;8.596;7.551;6.159;8.224;7.156;7.722;6.502;7.693;5.518;4.040;5.423;6.232;3.733;3.599;3.102;2.768;2.770;0.511;1.900;2.063;2.538;2.438;3.225;2.967;4.345;3.665;3.339;3.548;5.139;5.805;4.924;4.984
GGXCNL_NGDP;Tunisia;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-4.675;-2.747;-2.778;-2.247;-4.036;-4.956;-3.625;-1.039;-2.947;-2.914;-2.845;-2.497;-2.588;-2.470;-2.691;-2.403;-1.885;-0.578;-1.270;-0.943;-3.591;-5.314;-6.022;-3.499;-3.498
BCA_NGDPD;Tunisia;-3.785;-8.860;-10.667;-8.203;-11.639;-6.396;-7.155;-0.927;0.875;-2.811;-5.038;-4.054;-7.100;-8.046;-3.834;-3.952;-2.249;-2.860;-3.096;-1.951;-3.824;-4.628;-3.229;-2.679;-2.442;-0.928;-1.802;-2.356;-3.816;-2.830;-4.777;-7.402;-8.191;-8.306;-8.922;-6.442
NGDP_RPCH;Turkey;-0.779;4.365;3.429;4.758;6.823;4.258;6.941;10.027;2.121;0.253;9.255;0.926;5.984;8.042;-5.456;7.190;7.007;7.528;3.092;-3.365;6.774;-5.697;6.164;5.265;9.363;8.402;6.893;4.669;0.659;-4.826;9.157;8.773;2.127;4.124;2.898;3.148
PCPIPCH;Turkey;110.638;36.364;31.111;31.335;48.378;44.506;34.617;38.851;73.668;63.267;60.317;65.967;70.073;66.097;104.540;89.566;80.236;85.653;84.721;64.870;55.035;54.246;45.134;25.337;8.599;8.179;9.597;8.756;10.444;6.251;8.566;6.472;8.892;7.493;8.855;6.608
GGXCNL_NGDP;Turkey;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-14.439;-10.449;-4.383;-0.811;-0.690;-1.950;-2.718;-6.000;-3.428;-0.607;-1.671;-1.255;-1.497;-1.379
BCA_NGDPD;Turkey;-3.278;-1.991;-1.097;-2.319;-1.784;-1.118;-1.458;-0.695;1.309;0.667;-1.298;-0.037;-0.456;-3.203;0.284;-2.373;-0.997;-1.032;0.798;-0.370;-3.720;1.918;-0.269;-2.492;-3.620;-4.443;-6.015;-5.844;-5.501;-1.955;-6.194;-9.682;-6.155;-7.867;-5.687;-4.215
NGDP_RPCH;Turkmenistan;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-10.000;-17.300;-7.200;-6.700;-11.300;6.700;16.499;18.587;20.391;15.768;17.095;14.692;13.040;10.967;11.057;14.747;6.133;9.160;14.742;11.051;10.193;10.322;9.001
PCPIPCH;Turkmenistan;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;3,102.400;1,748.300;1,005.261;992.389;83.722;16.771;23.465;8.040;11.632;8.753;5.587;5.885;10.708;8.157;6.259;14.539;-2.672;4.450;5.277;5.314;6.814;5.951;7.723
GGXCNL_NGDP;Turkmenistan;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-0.190;1.072;2.313;-0.516;0.721;0.173;3.715;1.374;0.806;5.252;3.907;10.002;7.021;2.047;3.646;6.338;1.308;0.798;-0.556
BCA_NGDPD;Turkmenistan;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;0.000;0.000;0.000;0.000;0.075;-21.625;-32.654;-14.812;8.209;1.653;6.699;2.663;0.579;5.093;15.664;15.548;16.547;-14.749;-10.604;1.992;0.044;-7.277;-5.949;-11.073
NGDP_RPCH;Tuvalu;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;1.452;7.712;-3.101;-1.665;-4.106;2.870;6.352;7.982;-4.435;-2.735;8.452;0.183;1.292;2.236;2.462
PCPIPCH;Tuvalu;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;1.531;5.051;2.914;2.369;3.221;4.190;2.285;10.443;-0.283;-1.853;0.501;1.417;2.008;3.300;3.100
GGXCNL_NGDP;Tuvalu;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-4.823;-14.462;-39.277;-20.615;-17.158;-13.881;-23.791;-8.881;9.349;26.347;23.785;-0.414
BCA_NGDPD;Tuvalu;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-57.331;4.905;-39.506;-27.581;-13.832;31.937;-12.963;7.095;6.858;-11.934;-36.543;25.331;26.435;26.956;-38.969
NGDP_RPCH;Uganda;-3.392;3.859;8.205;4.899;-3.000;-3.000;0.946;4.000;8.294;6.403;6.497;1.778;2.780;8.242;6.427;11.293;9.102;5.472;3.808;8.159;5.437;8.765;7.057;6.159;5.803;10.007;7.049;8.064;10.428;8.069;7.666;6.821;2.628;3.890;4.898;5.397
PCPIPCH;Uganda;99.203;100.000;100.000;150.000;16.711;100.000;143.800;215.400;166.700;130.800;45.400;20.819;66.310;23.427;2.590;9.630;8.285;7.999;0.875;5.759;3.382;1.922;-0.300;8.710;3.666;8.602;7.205;6.073;12.041;13.074;3.972;18.677;14.017;4.779;4.668;4.926
GGXCNL_NGDP;Uganda;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;1.040;1.697;0.672;-0.716;-1.100;-2.336;-1.069;0.391;-0.190;-0.727;-0.960;-2.496;-2.051;-5.823;-2.591;-3.023;-4.063;-3.938;-2.683
BCA_NGDPD;Uganda;-2.585;-1.237;-2.155;-0.615;-0.333;0.949;-1.528;-0.731;-1.201;-2.159;-4.975;-9.403;-4.306;-7.317;-0.333;-1.315;-5.904;-3.427;-6.332;-7.934;-5.308;-8.371;-5.795;-3.882;-3.197;-2.257;-3.563;-4.566;-7.778;-6.246;-9.378;-10.378;-8.098;-6.353;-7.538;-8.755
NGDP_RPCH;Ukraine;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-14.799;-22.766;-12.142;-9.851;-3.175;-1.815;-0.203;5.932;9.227;5.340;9.517;11.795;3.071;7.571;8.216;2.243;-15.136;0.261;5.466;0.239;-0.027;-6.830;-5.548
PCPIPCH;Ukraine;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;4,734.914;891.187;376.745;80.230;15.886;10.577;22.684;28.203;11.959;0.757;5.210;9.036;13.520;9.076;12.843;25.201;15.900;9.365;7.958;0.565;-0.261;12.100;33.479
GGXCNL_NGDP;Ukraine;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-5.374;-2.688;4.954;-3.186;-2.920;-1.773;-0.860;-4.253;-2.193;-1.314;-1.895;-3.030;-6.033;-5.772;-2.759;-4.307;-4.784;-4.522;-4.227
BCA_NGDPD;Ukraine;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-2.794;-2.438;-3.060;-3.010;-2.569;-2.574;-2.992;5.076;4.581;3.567;7.219;5.559;10.277;2.835;-1.445;-3.545;-6.780;-1.425;-2.219;-6.273;-8.147;-9.176;-4.001;-1.424
NGDP_RPCH;United Arab Emirates;-1.780;8.024;-7.188;-5.250;4.451;-2.522;-19.269;5.304;-2.623;15.733;23.562;2.141;3.095;-0.029;7.363;6.580;5.340;8.553;0.791;3.751;12.329;1.849;2.433;8.801;9.567;4.855;9.837;3.184;3.192;-5.243;1.635;4.885;4.678;5.200;3.605;3.154
PCPIPCH;United Arab Emirates;10.066;7.946;7.083;1.297;2.433;3.500;5.435;5.498;4.995;2.792;0.604;5.500;4.265;5.273;5.699;4.330;2.976;2.966;1.994;2.100;1.348;2.800;2.918;3.119;5.041;6.195;9.285;11.128;12.251;1.560;0.878;0.875;0.665;1.102;2.345;2.114
GGXCNL_NGDP;United Arab Emirates;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;15.554;10.420;3.639;7.729;14.521;10.472;16.684;11.374;10.944;20.345;7.048;1.683;4.150;8.738;20.244;25.295;21.801;20.080;-4.277;2.010;6.340;10.908;9.938;5.989;-2.987
BCA_NGDPD;United Arab Emirates;24.964;23.917;16.727;13.715;19.636;18.531;8.044;11.454;7.657;10.327;16.179;2.726;4.356;5.701;0.050;0.169;6.129;21.291;14.398;16.183;25.942;14.915;6.236;7.583;8.770;17.427;22.468;12.528;7.062;3.096;2.532;14.664;18.522;16.077;12.064;5.300
NGDP_RPCH;United Kingdom;-2.169;-0.847;2.076;4.202;2.258;3.545;3.160;5.546;5.934;2.518;0.537;-1.236;0.447;2.646;4.025;2.530;2.667;2.553;3.511;3.151;3.769;2.665;2.452;4.300;2.454;2.807;3.042;2.556;-0.332;-4.311;1.911;1.645;0.659;1.665;2.553;2.718
PCPIPCH;United Kingdom;16.849;12.189;8.511;5.198;4.448;5.160;3.626;4.066;4.612;5.238;6.973;7.533;4.262;2.507;1.978;2.656;2.481;1.778;1.589;1.335;0.785;1.236;1.256;1.363;1.345;2.050;2.334;2.321;3.613;2.166;3.286;4.484;2.822;2.555;1.460;0.125
GGXCNL_NGDP;United Kingdom;-3.033;-4.064;-2.462;-3.123;-3.443;-2.695;-2.478;-1.747;0.355;0.639;-1.512;-2.887;-5.936;-7.256;-6.243;-5.402;-3.848;-2.084;-0.230;0.763;1.167;0.406;-2.077;-3.388;-3.590;-3.543;-2.919;-3.001;-5.112;-10.822;-9.674;-7.637;-7.775;-5.740;-5.694;-4.781
BCA_NGDPD;United Kingdom;0.631;1.707;0.668;0.304;-0.467;-0.238;-0.966;-1.631;-3.762;-4.338;-3.276;-1.361;-1.584;-1.363;-0.462;-0.674;-0.561;-0.149;-0.384;-2.610;-2.392;-2.087;-1.989;-1.612;-1.975;-1.270;-2.237;-2.743;-3.716;-2.793;-2.604;-1.671;-3.741;-4.475;-5.508;-4.752
NGDP_RPCH;United States;-0.244;2.594;-1.911;4.633;7.259;4.238;3.512;3.462;4.204;3.680;1.919;-0.074;3.555;2.746;4.038;2.719;3.796;4.487;4.450;4.685;4.092;0.976;1.786;2.807;3.785;3.345;2.666;1.779;-0.292;-2.776;2.532;1.602;2.321;2.219;2.389;3.135
PCPIPCH;United States;13.502;10.378;6.158;3.160;4.368;3.528;1.944;3.578;4.100;4.791;5.419;4.216;3.042;2.970;2.596;2.805;2.937;2.338;1.547;2.193;3.367;2.817;1.596;2.298;2.668;3.366;3.222;2.871;3.815;-0.320;1.637;3.143;2.076;1.464;1.610;0.104
GGXCNL_NGDP;United States;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-0.880;-4.097;-5.046;-4.583;-3.448;-2.372;-3.198;-7.034;-13.521;-11.293;-9.944;-8.588;-5.755;-5.333;-4.182
BCA_NGDPD;United States;0.081;0.157;-0.165;-1.064;-2.335;-2.718;-3.206;-3.299;-2.307;-1.758;-1.321;0.047;-0.789;-1.233;-1.664;-1.482;-1.540;-1.635;-2.366;-3.059;-3.994;-3.722;-4.173;-4.529;-5.163;-5.693;-5.822;-4.964;-4.665;-2.641;-2.967;-2.960;-2.851;-2.387;-2.357;-2.263
NGDP_RPCH;Uruguay;5.975;1.900;-9.340;-3.281;-1.092;1.475;8.857;7.933;1.467;1.104;0.297;3.539;7.932;2.658;7.281;-1.448;5.578;5.048;4.280;-2.965;-1.776;-3.461;-7.051;2.327;4.640;6.806;4.099;6.542;7.176;2.351;8.404;7.341;3.676;4.397;3.317;2.800
PCPIPCH;Uruguay;63.475;34.046;18.991;49.198;55.305;72.222;76.380;63.567;62.192;80.447;112.526;101.972;68.456;54.081;44.736;42.248;28.342;19.819;10.809;5.661;4.761;4.366;13.967;19.379;9.159;4.700;6.398;8.115;7.877;7.062;6.699;8.093;8.098;8.575;8.877;7.906
GGXCNL_NGDP;Uruguay;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-3.176;-3.340;-3.419;-3.664;-2.640;-1.814;-0.412;-0.542;0.011;-1.557;-1.714;-1.485;-0.918;-2.761;-2.399;-3.433;-2.838
BCA_NGDPD;Uruguay;-6.335;-3.761;-4.397;-3.357;-2.659;-2.074;1.150;-1.544;0.324;1.377;1.811;0.343;-0.813;-1.471;-2.271;-0.997;-1.030;-1.199;-1.872;-1.061;-2.480;-2.380;2.802;-0.723;0.023;0.243;-1.997;-0.940;-5.698;-1.260;-1.885;-2.909;-5.381;-5.242;-4.742;-3.842
NGDP_RPCH;Uzbekistan;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-2.346;-5.200;-0.900;1.700;5.200;4.309;4.300;3.800;4.200;4.000;4.200;7.400;7.000;7.500;9.500;9.000;8.100;8.500;8.300;8.200;8.000;8.100;6.200
PCPIPCH;Uzbekistan;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;534.180;1,568.333;304.597;53.961;70.857;28.981;29.103;25.006;27.251;27.291;11.571;6.597;10.044;14.221;12.284;12.747;14.080;9.380;12.809;12.071;11.190;8.420;9.494
